"x","y","vhi","date"
2599255,1200945,100,"2026-07-08 (latest valid available)"
2600055,1200945,17,"2026-07-08 (latest valid available)"
2600065,1200945,7,"2026-07-08 (latest valid available)"
2600075,1200945,85,"2026-07-08 (latest valid available)"
2600085,1200945,100,"2026-07-08 (latest valid available)"
2600215,1200945,55,"2026-07-08 (latest valid available)"
2600225,1200945,51,"2026-07-08 (latest valid available)"
2600325,1200945,61,"2026-07-08 (latest valid available)"
2600335,1200945,58,"2026-07-08 (latest valid available)"
2600345,1200945,95,"2026-07-08 (latest valid available)"
2600865,1200945,33,"2026-07-08 (latest valid available)"
2600875,1200945,100,"2026-07-08 (latest valid available)"
2600885,1200945,100,"2026-07-08 (latest valid available)"
2600895,1200945,100,"2026-07-08 (latest valid available)"
2602485,1200945,59,"2026-07-08 (latest valid available)"
2603565,1200945,44,"2026-07-08 (latest valid available)"
2604225,1200945,100,"2026-07-08 (latest valid available)"
2594755,1200935,54,"2026-07-08 (latest valid available)"
2594765,1200935,53,"2026-07-08 (latest valid available)"
2594775,1200935,51,"2026-07-08 (latest valid available)"
2594785,1200935,42,"2026-07-08 (latest valid available)"
2594795,1200935,45,"2026-07-08 (latest valid available)"
2594805,1200935,42,"2026-07-08 (latest valid available)"
2594815,1200935,47,"2026-07-08 (latest valid available)"
2594825,1200935,47,"2026-07-08 (latest valid available)"
2594835,1200935,48,"2026-07-08 (latest valid available)"
2594845,1200935,43,"2026-07-08 (latest valid available)"
2594855,1200935,37,"2026-07-08 (latest valid available)"
2594865,1200935,33,"2026-07-08 (latest valid available)"
2594875,1200935,29,"2026-07-08 (latest valid available)"
2594885,1200935,37,"2026-07-08 (latest valid available)"
2594895,1200935,26,"2026-07-08 (latest valid available)"
2594905,1200935,40,"2026-07-08 (latest valid available)"
2594915,1200935,43,"2026-07-08 (latest valid available)"
2594925,1200935,42,"2026-07-08 (latest valid available)"
2594935,1200935,52,"2026-07-08 (latest valid available)"
2594945,1200935,61,"2026-07-08 (latest valid available)"
2594955,1200935,63,"2026-07-08 (latest valid available)"
2594965,1200935,56,"2026-07-08 (latest valid available)"
2594975,1200935,48,"2026-07-08 (latest valid available)"
2594985,1200935,45,"2026-07-08 (latest valid available)"
2594995,1200935,51,"2026-07-08 (latest valid available)"
2595005,1200935,60,"2026-07-08 (latest valid available)"
2595015,1200935,67,"2026-07-08 (latest valid available)"
2595025,1200935,62,"2026-07-08 (latest valid available)"
2595195,1200935,27,"2026-07-08 (latest valid available)"
2595205,1200935,44,"2026-07-08 (latest valid available)"
2595215,1200935,46,"2026-07-08 (latest valid available)"
2595225,1200935,33,"2026-07-08 (latest valid available)"
2595235,1200935,38,"2026-07-08 (latest valid available)"
2595245,1200935,32,"2026-07-08 (latest valid available)"
2595255,1200935,38,"2026-07-08 (latest valid available)"
2595265,1200935,40,"2026-07-08 (latest valid available)"
2595275,1200935,17,"2026-07-08 (latest valid available)"
2595285,1200935,32,"2026-07-08 (latest valid available)"
2595295,1200935,42,"2026-07-08 (latest valid available)"
2595305,1200935,36,"2026-07-08 (latest valid available)"
2595315,1200935,38,"2026-07-08 (latest valid available)"
2595325,1200935,41,"2026-07-08 (latest valid available)"
2595335,1200935,33,"2026-07-08 (latest valid available)"
2595345,1200935,43,"2026-07-08 (latest valid available)"
2595355,1200935,49,"2026-07-08 (latest valid available)"
2595365,1200935,38,"2026-07-08 (latest valid available)"
2595375,1200935,44,"2026-07-08 (latest valid available)"
2595385,1200935,45,"2026-07-08 (latest valid available)"
2595395,1200935,39,"2026-07-08 (latest valid available)"
2595405,1200935,40,"2026-07-08 (latest valid available)"
2595415,1200935,37,"2026-07-08 (latest valid available)"
2595425,1200935,36,"2026-07-08 (latest valid available)"
2595435,1200935,43,"2026-07-08 (latest valid available)"
2595445,1200935,44,"2026-07-08 (latest valid available)"
2595455,1200935,44,"2026-07-08 (latest valid available)"
2595465,1200935,47,"2026-07-08 (latest valid available)"
2595475,1200935,44,"2026-07-08 (latest valid available)"
2595485,1200935,42,"2026-07-08 (latest valid available)"
2595495,1200935,43,"2026-07-08 (latest valid available)"
2595505,1200935,43,"2026-07-08 (latest valid available)"
2595515,1200935,42,"2026-07-08 (latest valid available)"
2595525,1200935,44,"2026-07-08 (latest valid available)"
2595535,1200935,39,"2026-07-08 (latest valid available)"
2595545,1200935,45,"2026-07-08 (latest valid available)"
2595555,1200935,46,"2026-07-08 (latest valid available)"
2595565,1200935,44,"2026-07-08 (latest valid available)"
2595575,1200935,47,"2026-07-08 (latest valid available)"
2595585,1200935,47,"2026-07-08 (latest valid available)"
2595595,1200935,40,"2026-07-08 (latest valid available)"
2595605,1200935,41,"2026-07-08 (latest valid available)"
2595615,1200935,42,"2026-07-08 (latest valid available)"
2595625,1200935,46,"2026-07-08 (latest valid available)"
2595635,1200935,37,"2026-07-08 (latest valid available)"
2595645,1200935,40,"2026-07-08 (latest valid available)"
2595655,1200935,40,"2026-07-08 (latest valid available)"
2595665,1200935,44,"2026-07-08 (latest valid available)"
2595675,1200935,49,"2026-07-08 (latest valid available)"
2595685,1200935,40,"2026-07-08 (latest valid available)"
2595695,1200935,45,"2026-07-08 (latest valid available)"
2595705,1200935,48,"2026-07-08 (latest valid available)"
2595765,1200935,62,"2026-07-08 (latest valid available)"
2595775,1200935,59,"2026-07-08 (latest valid available)"
2595835,1200935,100,"2026-07-08 (latest valid available)"
2596115,1200935,81,"2026-07-08 (latest valid available)"
2596125,1200935,76,"2026-07-08 (latest valid available)"
2596165,1200935,84,"2026-07-08 (latest valid available)"
2596175,1200935,55,"2026-07-08 (latest valid available)"
2596185,1200935,48,"2026-07-08 (latest valid available)"
2596195,1200935,47,"2026-07-08 (latest valid available)"
2596205,1200935,41,"2026-07-08 (latest valid available)"
2596215,1200935,36,"2026-07-08 (latest valid available)"
2596225,1200935,34,"2026-07-08 (latest valid available)"
2596235,1200935,34,"2026-07-08 (latest valid available)"
2596245,1200935,48,"2026-07-08 (latest valid available)"
2596255,1200935,47,"2026-07-08 (latest valid available)"
2596265,1200935,42,"2026-07-08 (latest valid available)"
2596275,1200935,43,"2026-07-08 (latest valid available)"
2596285,1200935,45,"2026-07-08 (latest valid available)"
2596295,1200935,44,"2026-07-08 (latest valid available)"
2596305,1200935,41,"2026-07-08 (latest valid available)"
2596335,1200935,43,"2026-07-08 (latest valid available)"
2596345,1200935,45,"2026-07-08 (latest valid available)"
2596355,1200935,41,"2026-07-08 (latest valid available)"
2596365,1200935,50,"2026-07-08 (latest valid available)"
2596375,1200935,53,"2026-07-08 (latest valid available)"
2596385,1200935,55,"2026-07-08 (latest valid available)"
2596395,1200935,58,"2026-07-08 (latest valid available)"
2596405,1200935,51,"2026-07-08 (latest valid available)"
2596415,1200935,53,"2026-07-08 (latest valid available)"
2596425,1200935,54,"2026-07-08 (latest valid available)"
2596435,1200935,57,"2026-07-08 (latest valid available)"
2596445,1200935,56,"2026-07-08 (latest valid available)"
2596455,1200935,53,"2026-07-08 (latest valid available)"
2596465,1200935,56,"2026-07-08 (latest valid available)"
2596475,1200935,60,"2026-07-08 (latest valid available)"
2596485,1200935,54,"2026-07-08 (latest valid available)"
2596495,1200935,59,"2026-07-08 (latest valid available)"
2596505,1200935,54,"2026-07-08 (latest valid available)"
2596515,1200935,53,"2026-07-08 (latest valid available)"
2596525,1200935,51,"2026-07-08 (latest valid available)"
2596535,1200935,53,"2026-07-08 (latest valid available)"
2596545,1200935,55,"2026-07-08 (latest valid available)"
2596555,1200935,54,"2026-07-08 (latest valid available)"
2596565,1200935,58,"2026-07-08 (latest valid available)"
2596625,1200935,41,"2026-07-08 (latest valid available)"
2596635,1200935,54,"2026-07-08 (latest valid available)"
2596645,1200935,62,"2026-07-08 (latest valid available)"
2596655,1200935,45,"2026-07-08 (latest valid available)"
2596665,1200935,65,"2026-07-08 (latest valid available)"
2596675,1200935,52,"2026-07-08 (latest valid available)"
2596685,1200935,50,"2026-07-08 (latest valid available)"
2596695,1200935,58,"2026-07-08 (latest valid available)"
2596705,1200935,60,"2026-07-08 (latest valid available)"
2596715,1200935,65,"2026-07-08 (latest valid available)"
2596725,1200935,46,"2026-07-08 (latest valid available)"
2596735,1200935,63,"2026-07-08 (latest valid available)"
2596745,1200935,63,"2026-07-08 (latest valid available)"
2596755,1200935,29,"2026-07-08 (latest valid available)"
2596785,1200935,19,"2026-07-08 (latest valid available)"
2596795,1200935,32,"2026-07-08 (latest valid available)"
2596805,1200935,45,"2026-07-08 (latest valid available)"
2596815,1200935,43,"2026-07-08 (latest valid available)"
2597085,1200935,59,"2026-07-08 (latest valid available)"
2597095,1200935,52,"2026-07-08 (latest valid available)"
2597125,1200935,53,"2026-07-08 (latest valid available)"
2597135,1200935,62,"2026-07-08 (latest valid available)"
2597145,1200935,63,"2026-07-08 (latest valid available)"
2597155,1200935,61,"2026-07-08 (latest valid available)"
2597165,1200935,67,"2026-07-08 (latest valid available)"
2597425,1200935,50,"2026-07-08 (latest valid available)"
2597435,1200935,55,"2026-07-08 (latest valid available)"
2597445,1200935,55,"2026-07-08 (latest valid available)"
2597455,1200935,58,"2026-07-08 (latest valid available)"
2597465,1200935,58,"2026-07-08 (latest valid available)"
2597485,1200935,56,"2026-07-08 (latest valid available)"
2597495,1200935,47,"2026-07-08 (latest valid available)"
2597505,1200935,49,"2026-07-08 (latest valid available)"
2597515,1200935,46,"2026-07-08 (latest valid available)"
2597525,1200935,44,"2026-07-08 (latest valid available)"
2597535,1200935,30,"2026-07-08 (latest valid available)"
2597545,1200935,24,"2026-07-08 (latest valid available)"
2597555,1200935,24,"2026-07-08 (latest valid available)"
2597565,1200935,30,"2026-07-08 (latest valid available)"
2597575,1200935,36,"2026-07-08 (latest valid available)"
2597585,1200935,45,"2026-07-08 (latest valid available)"
2597595,1200935,38,"2026-07-08 (latest valid available)"
2597605,1200935,38,"2026-07-08 (latest valid available)"
2597615,1200935,37,"2026-07-08 (latest valid available)"
2597625,1200935,32,"2026-07-08 (latest valid available)"
2597635,1200935,35,"2026-07-08 (latest valid available)"
2597645,1200935,41,"2026-07-08 (latest valid available)"
2597655,1200935,46,"2026-07-08 (latest valid available)"
2597665,1200935,49,"2026-07-08 (latest valid available)"
2597675,1200935,52,"2026-07-08 (latest valid available)"
2597685,1200935,51,"2026-07-08 (latest valid available)"
2597695,1200935,48,"2026-07-08 (latest valid available)"
2597705,1200935,32,"2026-07-08 (latest valid available)"
2597745,1200935,54,"2026-07-08 (latest valid available)"
2597755,1200935,54,"2026-07-08 (latest valid available)"
2597765,1200935,48,"2026-07-08 (latest valid available)"
2597775,1200935,42,"2026-07-08 (latest valid available)"
2597785,1200935,45,"2026-07-08 (latest valid available)"
2597795,1200935,56,"2026-07-08 (latest valid available)"
2597805,1200935,55,"2026-07-08 (latest valid available)"
2597815,1200935,52,"2026-07-08 (latest valid available)"
2597845,1200935,64,"2026-07-08 (latest valid available)"
2597855,1200935,56,"2026-07-08 (latest valid available)"
2597865,1200935,55,"2026-07-08 (latest valid available)"
2597875,1200935,51,"2026-07-08 (latest valid available)"
2597885,1200935,49,"2026-07-08 (latest valid available)"
2597895,1200935,46,"2026-07-08 (latest valid available)"
2597905,1200935,46,"2026-07-08 (latest valid available)"
2597915,1200935,33,"2026-07-08 (latest valid available)"
2597925,1200935,39,"2026-07-08 (latest valid available)"
2597935,1200935,46,"2026-07-08 (latest valid available)"
2597945,1200935,37,"2026-07-08 (latest valid available)"
2597955,1200935,48,"2026-07-08 (latest valid available)"
2597965,1200935,55,"2026-07-08 (latest valid available)"
2597975,1200935,53,"2026-07-08 (latest valid available)"
2597985,1200935,56,"2026-07-08 (latest valid available)"
2597995,1200935,48,"2026-07-08 (latest valid available)"
2598005,1200935,40,"2026-07-08 (latest valid available)"
2598015,1200935,35,"2026-07-08 (latest valid available)"
2598025,1200935,32,"2026-07-08 (latest valid available)"
2598035,1200935,43,"2026-07-08 (latest valid available)"
2598045,1200935,47,"2026-07-08 (latest valid available)"
2598055,1200935,50,"2026-07-08 (latest valid available)"
2598065,1200935,39,"2026-07-08 (latest valid available)"
2598075,1200935,37,"2026-07-08 (latest valid available)"
2598085,1200935,43,"2026-07-08 (latest valid available)"
2598095,1200935,47,"2026-07-08 (latest valid available)"
2598105,1200935,45,"2026-07-08 (latest valid available)"
2598115,1200935,46,"2026-07-08 (latest valid available)"
2598125,1200935,51,"2026-07-08 (latest valid available)"
2598135,1200935,51,"2026-07-08 (latest valid available)"
2598145,1200935,50,"2026-07-08 (latest valid available)"
2598155,1200935,49,"2026-07-08 (latest valid available)"
2598165,1200935,50,"2026-07-08 (latest valid available)"
2598175,1200935,50,"2026-07-08 (latest valid available)"
2598185,1200935,50,"2026-07-08 (latest valid available)"
2598195,1200935,51,"2026-07-08 (latest valid available)"
2598205,1200935,52,"2026-07-08 (latest valid available)"
2598215,1200935,56,"2026-07-08 (latest valid available)"
2598225,1200935,52,"2026-07-08 (latest valid available)"
2598235,1200935,50,"2026-07-08 (latest valid available)"
2598245,1200935,52,"2026-07-08 (latest valid available)"
2598255,1200935,44,"2026-07-08 (latest valid available)"
2598265,1200935,46,"2026-07-08 (latest valid available)"
2598275,1200935,51,"2026-07-08 (latest valid available)"
2598285,1200935,48,"2026-07-08 (latest valid available)"
2598295,1200935,51,"2026-07-08 (latest valid available)"
2598305,1200935,52,"2026-07-08 (latest valid available)"
2598315,1200935,53,"2026-07-08 (latest valid available)"
2598325,1200935,53,"2026-07-08 (latest valid available)"
2598335,1200935,63,"2026-07-08 (latest valid available)"
2598365,1200935,60,"2026-07-08 (latest valid available)"
2598375,1200935,47,"2026-07-08 (latest valid available)"
2598385,1200935,46,"2026-07-08 (latest valid available)"
2598395,1200935,44,"2026-07-08 (latest valid available)"
2598405,1200935,49,"2026-07-08 (latest valid available)"
2598415,1200935,48,"2026-07-08 (latest valid available)"
2598425,1200935,28,"2026-07-08 (latest valid available)"
2598435,1200935,40,"2026-07-08 (latest valid available)"
2598445,1200935,45,"2026-07-08 (latest valid available)"
2598455,1200935,51,"2026-07-08 (latest valid available)"
2598465,1200935,55,"2026-07-08 (latest valid available)"
2598475,1200935,55,"2026-07-08 (latest valid available)"
2598485,1200935,75,"2026-07-08 (latest valid available)"
2598495,1200935,73,"2026-07-08 (latest valid available)"
2598505,1200935,60,"2026-07-08 (latest valid available)"
2598515,1200935,48,"2026-07-08 (latest valid available)"
2598525,1200935,45,"2026-07-08 (latest valid available)"
2598545,1200935,30,"2026-07-08 (latest valid available)"
2598555,1200935,37,"2026-07-08 (latest valid available)"
2598565,1200935,43,"2026-07-08 (latest valid available)"
2598575,1200935,42,"2026-07-08 (latest valid available)"
2598585,1200935,41,"2026-07-08 (latest valid available)"
2598595,1200935,43,"2026-07-08 (latest valid available)"
2598605,1200935,48,"2026-07-08 (latest valid available)"
2598615,1200935,50,"2026-07-08 (latest valid available)"
2598625,1200935,49,"2026-07-08 (latest valid available)"
2598635,1200935,62,"2026-07-08 (latest valid available)"
2598675,1200935,48,"2026-07-08 (latest valid available)"
2598685,1200935,47,"2026-07-08 (latest valid available)"
2598695,1200935,44,"2026-07-08 (latest valid available)"
2598705,1200935,48,"2026-07-08 (latest valid available)"
2598715,1200935,54,"2026-07-08 (latest valid available)"
2598795,1200935,65,"2026-07-08 (latest valid available)"
2598805,1200935,66,"2026-07-08 (latest valid available)"
2598835,1200935,34,"2026-07-08 (latest valid available)"
2598845,1200935,30,"2026-07-08 (latest valid available)"
2598855,1200935,36,"2026-07-08 (latest valid available)"
2598865,1200935,35,"2026-07-08 (latest valid available)"
2598875,1200935,38,"2026-07-08 (latest valid available)"
2598885,1200935,42,"2026-07-08 (latest valid available)"
2598895,1200935,44,"2026-07-08 (latest valid available)"
2598905,1200935,43,"2026-07-08 (latest valid available)"
2598915,1200935,45,"2026-07-08 (latest valid available)"
2598925,1200935,45,"2026-07-08 (latest valid available)"
2598935,1200935,50,"2026-07-08 (latest valid available)"
2598945,1200935,48,"2026-07-08 (latest valid available)"
2598955,1200935,47,"2026-07-08 (latest valid available)"
2598965,1200935,45,"2026-07-08 (latest valid available)"
2598985,1200935,53,"2026-07-08 (latest valid available)"
2598995,1200935,52,"2026-07-08 (latest valid available)"
2599005,1200935,51,"2026-07-08 (latest valid available)"
2599015,1200935,52,"2026-07-08 (latest valid available)"
2599025,1200935,54,"2026-07-08 (latest valid available)"
2599035,1200935,51,"2026-07-08 (latest valid available)"
2599045,1200935,50,"2026-07-08 (latest valid available)"
2599055,1200935,55,"2026-07-08 (latest valid available)"
2599065,1200935,49,"2026-07-08 (latest valid available)"
2599075,1200935,42,"2026-07-08 (latest valid available)"
2599085,1200935,46,"2026-07-08 (latest valid available)"
2599095,1200935,52,"2026-07-08 (latest valid available)"
2599105,1200935,52,"2026-07-08 (latest valid available)"
2599115,1200935,55,"2026-07-08 (latest valid available)"
2599255,1200935,100,"2026-07-08 (latest valid available)"
2599265,1200935,92,"2026-07-08 (latest valid available)"
2599275,1200935,43,"2026-07-08 (latest valid available)"
2600055,1200935,2,"2026-07-08 (latest valid available)"
2600065,1200935,9,"2026-07-08 (latest valid available)"
2600075,1200935,99,"2026-07-08 (latest valid available)"
2600085,1200935,81,"2026-07-08 (latest valid available)"
2600215,1200935,60,"2026-07-08 (latest valid available)"
2600225,1200935,57,"2026-07-08 (latest valid available)"
2600325,1200935,63,"2026-07-08 (latest valid available)"
2600335,1200935,63,"2026-07-08 (latest valid available)"
2600345,1200935,100,"2026-07-08 (latest valid available)"
2602475,1200935,59,"2026-07-08 (latest valid available)"
2603555,1200935,0,"2026-07-08 (latest valid available)"
2603565,1200935,9,"2026-07-08 (latest valid available)"
2603965,1200935,61,"2026-07-08 (latest valid available)"
2604415,1200935,45,"2026-07-08 (latest valid available)"
2594755,1200925,55,"2026-07-08 (latest valid available)"
2594765,1200925,51,"2026-07-08 (latest valid available)"
2594775,1200925,51,"2026-07-08 (latest valid available)"
2594785,1200925,52,"2026-07-08 (latest valid available)"
2594795,1200925,45,"2026-07-08 (latest valid available)"
2594805,1200925,42,"2026-07-08 (latest valid available)"
2594815,1200925,41,"2026-07-08 (latest valid available)"
2594825,1200925,44,"2026-07-08 (latest valid available)"
2594835,1200925,47,"2026-07-08 (latest valid available)"
2594845,1200925,44,"2026-07-08 (latest valid available)"
2594855,1200925,44,"2026-07-08 (latest valid available)"
2594865,1200925,43,"2026-07-08 (latest valid available)"
2594875,1200925,43,"2026-07-08 (latest valid available)"
2594885,1200925,36,"2026-07-08 (latest valid available)"
2594895,1200925,32,"2026-07-08 (latest valid available)"
2594905,1200925,43,"2026-07-08 (latest valid available)"
2594915,1200925,43,"2026-07-08 (latest valid available)"
2594925,1200925,43,"2026-07-08 (latest valid available)"
2594935,1200925,44,"2026-07-08 (latest valid available)"
2594945,1200925,39,"2026-07-08 (latest valid available)"
2594955,1200925,34,"2026-07-08 (latest valid available)"
2594965,1200925,38,"2026-07-08 (latest valid available)"
2594975,1200925,23,"2026-07-08 (latest valid available)"
2594985,1200925,27,"2026-07-08 (latest valid available)"
2594995,1200925,37,"2026-07-08 (latest valid available)"
2595005,1200925,33,"2026-07-08 (latest valid available)"
2595015,1200925,35,"2026-07-08 (latest valid available)"
2595025,1200925,17,"2026-07-08 (latest valid available)"
2595035,1200925,19,"2026-07-08 (latest valid available)"
2595045,1200925,35,"2026-07-08 (latest valid available)"
2595055,1200925,38,"2026-07-08 (latest valid available)"
2595065,1200925,44,"2026-07-08 (latest valid available)"
2595075,1200925,45,"2026-07-08 (latest valid available)"
2595085,1200925,32,"2026-07-08 (latest valid available)"
2595095,1200925,41,"2026-07-08 (latest valid available)"
2595105,1200925,43,"2026-07-08 (latest valid available)"
2595115,1200925,38,"2026-07-08 (latest valid available)"
2595125,1200925,45,"2026-07-08 (latest valid available)"
2595135,1200925,48,"2026-07-08 (latest valid available)"
2595145,1200925,37,"2026-07-08 (latest valid available)"
2595155,1200925,49,"2026-07-08 (latest valid available)"
2595165,1200925,40,"2026-07-08 (latest valid available)"
2595175,1200925,46,"2026-07-08 (latest valid available)"
2595185,1200925,38,"2026-07-08 (latest valid available)"
2595195,1200925,40,"2026-07-08 (latest valid available)"
2595205,1200925,43,"2026-07-08 (latest valid available)"
2595215,1200925,37,"2026-07-08 (latest valid available)"
2595225,1200925,42,"2026-07-08 (latest valid available)"
2595235,1200925,39,"2026-07-08 (latest valid available)"
2595245,1200925,28,"2026-07-08 (latest valid available)"
2595255,1200925,38,"2026-07-08 (latest valid available)"
2595265,1200925,37,"2026-07-08 (latest valid available)"
2595275,1200925,25,"2026-07-08 (latest valid available)"
2595285,1200925,38,"2026-07-08 (latest valid available)"
2595295,1200925,44,"2026-07-08 (latest valid available)"
2595305,1200925,38,"2026-07-08 (latest valid available)"
2595315,1200925,35,"2026-07-08 (latest valid available)"
2595325,1200925,39,"2026-07-08 (latest valid available)"
2595335,1200925,22,"2026-07-08 (latest valid available)"
2595345,1200925,39,"2026-07-08 (latest valid available)"
2595355,1200925,41,"2026-07-08 (latest valid available)"
2595365,1200925,41,"2026-07-08 (latest valid available)"
2595375,1200925,43,"2026-07-08 (latest valid available)"
2595385,1200925,41,"2026-07-08 (latest valid available)"
2595395,1200925,37,"2026-07-08 (latest valid available)"
2595405,1200925,43,"2026-07-08 (latest valid available)"
2595415,1200925,43,"2026-07-08 (latest valid available)"
2595425,1200925,44,"2026-07-08 (latest valid available)"
2595435,1200925,50,"2026-07-08 (latest valid available)"
2595445,1200925,42,"2026-07-08 (latest valid available)"
2595455,1200925,43,"2026-07-08 (latest valid available)"
2595465,1200925,48,"2026-07-08 (latest valid available)"
2595475,1200925,47,"2026-07-08 (latest valid available)"
2595485,1200925,42,"2026-07-08 (latest valid available)"
2595495,1200925,44,"2026-07-08 (latest valid available)"
2595505,1200925,46,"2026-07-08 (latest valid available)"
2595515,1200925,41,"2026-07-08 (latest valid available)"
2595525,1200925,42,"2026-07-08 (latest valid available)"
2595535,1200925,39,"2026-07-08 (latest valid available)"
2595545,1200925,42,"2026-07-08 (latest valid available)"
2595555,1200925,42,"2026-07-08 (latest valid available)"
2595565,1200925,42,"2026-07-08 (latest valid available)"
2595575,1200925,42,"2026-07-08 (latest valid available)"
2595585,1200925,41,"2026-07-08 (latest valid available)"
2595595,1200925,39,"2026-07-08 (latest valid available)"
2595605,1200925,41,"2026-07-08 (latest valid available)"
2595615,1200925,42,"2026-07-08 (latest valid available)"
2595625,1200925,39,"2026-07-08 (latest valid available)"
2595635,1200925,39,"2026-07-08 (latest valid available)"
2595645,1200925,39,"2026-07-08 (latest valid available)"
2595655,1200925,38,"2026-07-08 (latest valid available)"
2595665,1200925,45,"2026-07-08 (latest valid available)"
2595675,1200925,42,"2026-07-08 (latest valid available)"
2595685,1200925,35,"2026-07-08 (latest valid available)"
2595695,1200925,38,"2026-07-08 (latest valid available)"
2595765,1200925,51,"2026-07-08 (latest valid available)"
2595775,1200925,47,"2026-07-08 (latest valid available)"
2595835,1200925,70,"2026-07-08 (latest valid available)"
2595885,1200925,30,"2026-07-08 (latest valid available)"
2596045,1200925,75,"2026-07-08 (latest valid available)"
2596125,1200925,64,"2026-07-08 (latest valid available)"
2596135,1200925,58,"2026-07-08 (latest valid available)"
2596175,1200925,55,"2026-07-08 (latest valid available)"
2596185,1200925,59,"2026-07-08 (latest valid available)"
2596195,1200925,57,"2026-07-08 (latest valid available)"
2596205,1200925,35,"2026-07-08 (latest valid available)"
2596215,1200925,38,"2026-07-08 (latest valid available)"
2596225,1200925,36,"2026-07-08 (latest valid available)"
2596235,1200925,33,"2026-07-08 (latest valid available)"
2596245,1200925,41,"2026-07-08 (latest valid available)"
2596255,1200925,38,"2026-07-08 (latest valid available)"
2596265,1200925,40,"2026-07-08 (latest valid available)"
2596275,1200925,41,"2026-07-08 (latest valid available)"
2596285,1200925,44,"2026-07-08 (latest valid available)"
2596295,1200925,42,"2026-07-08 (latest valid available)"
2596305,1200925,41,"2026-07-08 (latest valid available)"
2596325,1200925,43,"2026-07-08 (latest valid available)"
2596335,1200925,40,"2026-07-08 (latest valid available)"
2596345,1200925,40,"2026-07-08 (latest valid available)"
2596355,1200925,47,"2026-07-08 (latest valid available)"
2596365,1200925,55,"2026-07-08 (latest valid available)"
2596375,1200925,57,"2026-07-08 (latest valid available)"
2596385,1200925,61,"2026-07-08 (latest valid available)"
2596395,1200925,61,"2026-07-08 (latest valid available)"
2596405,1200925,56,"2026-07-08 (latest valid available)"
2596415,1200925,53,"2026-07-08 (latest valid available)"
2596425,1200925,51,"2026-07-08 (latest valid available)"
2596435,1200925,52,"2026-07-08 (latest valid available)"
2596445,1200925,56,"2026-07-08 (latest valid available)"
2596455,1200925,54,"2026-07-08 (latest valid available)"
2596465,1200925,57,"2026-07-08 (latest valid available)"
2596475,1200925,55,"2026-07-08 (latest valid available)"
2596485,1200925,49,"2026-07-08 (latest valid available)"
2596495,1200925,51,"2026-07-08 (latest valid available)"
2596505,1200925,53,"2026-07-08 (latest valid available)"
2596515,1200925,57,"2026-07-08 (latest valid available)"
2596525,1200925,51,"2026-07-08 (latest valid available)"
2596535,1200925,41,"2026-07-08 (latest valid available)"
2596545,1200925,44,"2026-07-08 (latest valid available)"
2596555,1200925,45,"2026-07-08 (latest valid available)"
2596565,1200925,53,"2026-07-08 (latest valid available)"
2596575,1200925,54,"2026-07-08 (latest valid available)"
2596585,1200925,49,"2026-07-08 (latest valid available)"
2596595,1200925,40,"2026-07-08 (latest valid available)"
2596645,1200925,33,"2026-07-08 (latest valid available)"
2596655,1200925,38,"2026-07-08 (latest valid available)"
2596665,1200925,39,"2026-07-08 (latest valid available)"
2596675,1200925,42,"2026-07-08 (latest valid available)"
2596785,1200925,63,"2026-07-08 (latest valid available)"
2596795,1200925,63,"2026-07-08 (latest valid available)"
2596805,1200925,48,"2026-07-08 (latest valid available)"
2596815,1200925,49,"2026-07-08 (latest valid available)"
2596985,1200925,43,"2026-07-08 (latest valid available)"
2596995,1200925,46,"2026-07-08 (latest valid available)"
2597085,1200925,62,"2026-07-08 (latest valid available)"
2597095,1200925,53,"2026-07-08 (latest valid available)"
2597135,1200925,67,"2026-07-08 (latest valid available)"
2597145,1200925,66,"2026-07-08 (latest valid available)"
2597315,1200925,58,"2026-07-08 (latest valid available)"
2597325,1200925,59,"2026-07-08 (latest valid available)"
2597335,1200925,52,"2026-07-08 (latest valid available)"
2597345,1200925,51,"2026-07-08 (latest valid available)"
2597355,1200925,51,"2026-07-08 (latest valid available)"
2597365,1200925,56,"2026-07-08 (latest valid available)"
2597375,1200925,58,"2026-07-08 (latest valid available)"
2597385,1200925,56,"2026-07-08 (latest valid available)"
2597395,1200925,55,"2026-07-08 (latest valid available)"
2597445,1200925,58,"2026-07-08 (latest valid available)"
2597455,1200925,62,"2026-07-08 (latest valid available)"
2597465,1200925,58,"2026-07-08 (latest valid available)"
2597485,1200925,52,"2026-07-08 (latest valid available)"
2597495,1200925,50,"2026-07-08 (latest valid available)"
2597505,1200925,49,"2026-07-08 (latest valid available)"
2597515,1200925,37,"2026-07-08 (latest valid available)"
2597525,1200925,48,"2026-07-08 (latest valid available)"
2597535,1200925,46,"2026-07-08 (latest valid available)"
2597545,1200925,42,"2026-07-08 (latest valid available)"
2597555,1200925,39,"2026-07-08 (latest valid available)"
2597565,1200925,37,"2026-07-08 (latest valid available)"
2597575,1200925,51,"2026-07-08 (latest valid available)"
2597585,1200925,45,"2026-07-08 (latest valid available)"
2597595,1200925,32,"2026-07-08 (latest valid available)"
2597605,1200925,44,"2026-07-08 (latest valid available)"
2597615,1200925,41,"2026-07-08 (latest valid available)"
2597625,1200925,30,"2026-07-08 (latest valid available)"
2597635,1200925,35,"2026-07-08 (latest valid available)"
2597645,1200925,40,"2026-07-08 (latest valid available)"
